family1	5	40	9164	100	0.130620	208.604156
family2	5	40	10593	100	0.103842	273.766388
family3	5	41	12371	100	0.098779	292.283478
family4	5	40	9223	100	0.123170	220.930267
family5	5	41	6677	100	0.126704	176.209732
family6	5	40	7284	100	0.131384	183.135239
family7	5	41	8171	100	0.115653	235.535873
family8	5	40	5446	100	0.145979	175.036057
family9	5	40	3977	100	0.145587	131.773575
family10	5	40	11238	100	0.103488	307.013184
family11	5	41	9520	100	0.122374	240.407150
family12	5	41	9672	100	0.116315	235.764557
family13	5	43	8506	100	0.111216	235.959122
family14	5	41	6403	100	0.112447	189.638016
family15	5	41	10863	100	0.104851	324.764954
family16	5	40	11870	100	0.104465	317.708252
family17	5	40	7300	100	0.116712	181.021805
family18	5	40	5829	100	0.126094	154.116638
family19	5	40	5652	100	0.142958	132.630325
family20	5	40	7564	100	0.132337	225.304886
family21	5	40	7364	100	0.124525	171.467468
family22	5	40	4290	100	0.139161	110.247284
family23	5	40	8575	100	0.119883	254.082825
family24	5	40	7456	100	0.120038	245.016632
family25	5	42	10255	100	0.107265	237.070038
family26	5	40	4123	100	0.135338	113.247108
family27	5	40	11757	100	0.110828	286.646088
family28	5	43	10777	100	0.106802	273.390442
family29	5	41	6340	100	0.128864	142.526245
family30	5	40	5946	100	0.116381	171.078049
family31	5	42	10792	100	0.099518	297.887024
family32	5	40	10046	100	0.102827	230.896301
family33	5	40	8217	100	0.128879	191.592453
family34	5	41	7343	100	0.121204	221.873413
family35	5	41	6744	100	0.123814	213.546051
family36	5	40	8538	100	0.118997	202.674881
family37	5	41	8766	100	0.120808	244.073868
family38	5	41	5555	100	0.140234	160.156570
family39	5	41	6898	100	0.132937	170.260635
family40	5	42	11032	100	0.122009	286.945404
family41	5	42	7291	100	0.133589	183.101761
family42	5	44	6464	100	0.132580	225.344879
family43	5	40	9380	100	0.100533	292.464783
family44	5	40	10896	100	0.115822	246.800415
family45	5	40	8016	100	0.115893	239.580399
family46	5	41	4690	100	0.136247	136.010529
family47	5	40	10969	100	0.108670	303.688721
family48	5	40	6697	100	0.134538	190.155563
family49	5	42	5820	100	0.110653	171.198654
family50	5	40	12958	100	0.098009	295.276245
family51	5	40	8575	100	0.112886	204.243835
family52	5	41	9763	100	0.126805	252.330750
family53	5	43	8790	100	0.118658	232.326050
family54	5	40	7347	100	0.126310	199.684509
family55	5	42	4273	100	0.169670	138.612244
family56	5	42	11090	100	0.121821	346.758759
family57	5	41	7162	100	0.124686	257.604401
family58	5	40	1958	100	0.141982	54.376251
family59	5	40	9080	100	0.119493	240.491211
family60	5	40	7588	100	0.129678	210.213028
family61	5	43	12238	100	0.102549	326.805237
family62	5	40	7614	100	0.140662	168.271378
family63	5	40	9206	100	0.115034	226.967041
family64	5	41	7487	100	0.133031	207.307068
family65	5	40	3976	100	0.139588	106.876228
family66	5	40	7601	100	0.135772	202.000977
family67	5	40	6436	100	0.110006	159.468903
family68	5	40	10202	100	0.113507	234.842957
family69	5	42	8965	100	0.118014	265.593628
family70	5	42	8236	100	0.133439	226.058197
family71	5	40	9577	100	0.111204	277.596863
family72	5	40	5795	100	0.131665	143.265656
family73	5	43	9899	100	0.107587	255.088287
family74	5	40	10258	100	0.122831	275.629944
family75	5	40	8309	100	0.122999	251.804398
family76	5	40	10429	100	0.113817	222.935852
family77	5	40	5652	100	0.136589	159.116089
family78	5	41	8260	100	0.116465	252.947968
family79	5	40	12005	100	0.111287	287.645844
family80	5	40	6276	100	0.121096	213.881760
family81	5	42	4503	100	0.163225	122.908440
family82	5	40	11531	100	0.116382	346.080048
family83	5	42	8130	100	0.126076	261.044983
family84	5	44	8265	100	0.116757	201.809387
family85	5	40	7215	100	0.124324	227.970093
family86	5	41	5496	100	0.134279	186.025650
family87	5	42	9202	100	0.115844	281.021698
family88	5	40	10724	100	0.104345	384.560638
family89	5	42	7815	100	0.135253	226.582382
family90	5	40	5870	100	0.133731	242.011734
family91	5	40	7880	100	0.122462	278.958252
family92	5	41	8704	100	0.120864	362.064728
family93	5	40	7701	100	0.126867	342.626770
family94	5	42	9708	100	0.120313	326.913025
family95	5	41	6511	100	0.119797	210.625641
family96	5	40	3614	100	0.154676	173.482727
family97	5	41	7943	100	0.116581	253.138565
family98	5	41	6185	100	0.124171	247.542755
family99	5	40	9695	100	0.116968	241.566254
family100	5	41	7052	100	0.125213	184.201889
